,商品采价地区名称,商品主键,商品采价日期,商品采价地区编码,商品价格,商品销量,销售额
3275,杭州市,香菇,2017-07,330100,14.91,1417,7042.49
3276,杭州市,香菇,2017-08,330100,15.69,905,4651.65
3277,杭州市,香菇,2017-09,330100,16.33,1718,9340.2
3278,杭州市,香菇,2017-10,330100,16.009999999999998,1257,6501.19
3279,杭州市,香菇,2017-11,330100,16.5,1846,10287.98
3280,杭州市,香菇,2017-12,330100,15.73,2182,11459.84
3281,杭州市,香菇,2018-01,330100,17.47,1807,10323.81
3282,杭州市,香菇,2018-02,330100,19.53,2141,13911.19
3283,杭州市,香菇,2018-03,330100,19.33,2149,13830.8
3284,杭州市,香菇,2018-04,330100,18.51,1534,9464.78
3285,杭州市,香菇,2018-05,330100,17.6,2197,12890.22
3286,杭州市,香菇,2018-06,330100,16.259999999999998,1019,5530.09
3287,杭州市,香菇,2018-07,330100,16.43,1676,9036.04
3288,杭州市,香菇,2018-08,330100,17.21,2222,12758.64
3289,杭州市,香菇,2018-09,330100,16.59,1916,10595.48
3290,杭州市,香菇,2018-10,330100,17.17,1976,11318.64
3291,杭州市,香菇,2018-11,330100,17.009999999999998,1440,8164.799999999998
3292,杭州市,香菇,2018-12,330100,16.16,1733,9367.45
3293,杭州市,香菇,2019-01,330100,16.33,2270,12342.71
3294,杭州市,香菇,2019-02,330100,18.83,1958,12150.13
3295,杭州市,香菇,2019-03,330100,13.0,996,6474.0
3296,杭州市,木耳,2017-01,330100,56.12,3510,39574.87
3297,杭州市,木耳,2017-02,330100,44.53,1285,13986.14
3298,杭州市,木耳,2017-03,330100,41.29,3043,31429.98
3299,杭州市,木耳,2017-04,330100,49.67,2835,28060.76
3300,杭州市,木耳,2017-05,330100,62.84,3427,30882.32
3301,杭州市,木耳,2017-06,330100,34.99,2851,24987.21
3302,杭州市,木耳,2017-07,330100,36.16,1362,12358.04
3303,杭州市,木耳,2017-08,330100,47.77,2318,22336.59
3304,杭州市,木耳,2017-09,330100,38.36,2150,20558.5
3305,杭州市,木耳,2017-10,330100,46.0,2580,23736.76
3306,杭州市,木耳,2017-11,330100,36.8,2785,25733.3
3307,杭州市,木耳,2017-12,330100,39.19,1449,14146.51
3308,杭州市,木耳,2018-01,330100,50.21,3035,30522.39
3309,杭州市,木耳,2018-02,330100,38.57,1640,14751.48
3310,杭州市,木耳,2018-03,330100,28.72,2465,17578.07
3311,杭州市,木耳,2018-04,330100,27.23,1967,13348.13
3312,杭州市,木耳,2018-05,330100,34.910000000000004,2649,18259.22
3313,杭州市,木耳,2018-06,330100,30.68,2064,16017.14
3314,杭州市,木耳,2018-07,330100,42.85,1845,16284.62
3315,杭州市,木耳,2018-08,330100,38.97,1711,16887.53
3316,杭州市,木耳,2018-09,330100,47.7,1074,13388.499999999998
3317,杭州市,木耳,2018-10,330100,60.75,2916,35813.57
3318,杭州市,木耳,2018-11,330100,46.83,1758,20567.12
3319,杭州市,木耳,2018-12,330100,43.62000000000001,2051,23080.86
3320,杭州市,木耳,2019-01,330100,52.24,1704,17961.58
3321,杭州市,木耳,2019-02,330100,39.75,2082,20621.44
3322,杭州市,木耳,2019-03,330100,31.96,1295,13960.39
3323,杭州市,蒜苔,2016-12,330100,9.84,1320,6616.9000000000015
3324,杭州市,蒜苔,2017-01,330100,14.83,1256,6277.79
3325,杭州市,蒜苔,2017-02,330100,15.83,1804,9579.85
3326,杭州市,蒜苔,2017-03,330100,19.200000000000006,1894,9101.0
3327,杭州市,蒜苔,2017-04,330100,27.82,2705,12501.15
3328,杭州市,蒜苔,2017-05,330100,18.68,1346,6338.52
3329,杭州市,蒜苔,2017-06,330100,13.14,1848,8028.69
3330,杭州市,蒜苔,2017-07,330100,12.63,1471,6198.75
3331,杭州市,蒜苔,2017-08,330100,13.260000000000002,2344,10305.15
3332,杭州市,蒜苔,2017-09,330100,13.5,856,3852.0
3333,杭州市,蒜苔,2017-10,330100,13.67,1573,7178.46
3334,杭州市,蒜苔,2017-11,330100,14.0,1246,5747.08
3335,杭州市,蒜苔,2017-12,330100,13.5,1869,8410.5
3336,杭州市,蒜苔,2018-01,330100,13.5,1654,7443.0
3337,杭州市,蒜苔,2018-02,330100,14.16,1290,6114.58
3338,杭州市,蒜苔,2018-03,330100,13.77,1659,7576.5999999999985
3339,杭州市,蒜苔,2018-04,330100,13.09,1199,5227.77
3340,杭州市,蒜苔,2018-05,330100,13.06,695,3036.16
3341,杭州市,蒜苔,2018-06,330100,11.93,2020,7968.2
3342,杭州市,蒜苔,2018-07,330100,11.67,1214,4816.73
3343,杭州市,蒜苔,2018-08,330100,12.36,2108,8719.04
3344,杭州市,蒜苔,2018-09,330100,14.07,1516,7003.16
3345,杭州市,蒜苔,2018-10,330100,15.99,1727,9204.91
3346,杭州市,蒜苔,2018-11,330100,15.33,1188,6008.97
3347,杭州市,蒜苔,2018-12,330100,15.0,1333,6665.0
3348,杭州市,蒜苔,2019-01,330100,16.43,1201,6497.87
3349,杭州市,蒜苔,2019-02,330100,17.84,1620,9682.1
3350,杭州市,蒜苔,2019-03,330100,11.33,1062,6013.26
3351,杭州市,芹菜,2016-12,330100,92.66,1292,59858.36
3352,杭州市,芹菜,2017-01,330100,138.99,2070,95903.1
3353,杭州市,芹菜,2017-02,330100,137.0,1083,48926.76
3354,杭州市,芹菜,2017-03,330100,182.0,1686,76602.0
3355,杭州市,芹菜,2017-04,330100,276.0,3804,174984.0
3356,杭州市,芹菜,2017-05,330100,184.0,2442,112332.0
3357,杭州市,芹菜,2017-06,330100,138.0,1486,68356.0
3358,杭州市,芹菜,2017-07,330100,138.0,1388,63848.0
3359,杭州市,芹菜,2017-08,330100,138.0,1142,52532.0
3360,杭州市,芹菜,2017-09,330100,138.0,1761,81006.0
3361,杭州市,芹菜,2017-10,330100,138.0,1106,50876.0
3362,杭州市,芹菜,2017-11,330100,138.0,1475,67850.0
3363,杭州市,芹菜,2017-12,330100,138.0,591,27186.0
3364,杭州市,芹菜,2018-01,330100,138.99,918,42530.94
3365,杭州市,芹菜,2018-02,330100,139.32999999999998,1638,76168.36
3366,杭州市,芹菜,2018-03,330100,138.99,2136,98960.88
3367,杭州市,芹菜,2018-04,330100,138.99,1513,70097.29
3368,杭州市,芹菜,2018-05,330100,138.0,1764,81144.0
3369,杭州市,芹菜,2018-06,330100,138.0,2054,94484.0
3370,杭州市,芹菜,2018-07,330100,138.0,994,45724.0
3371,杭州市,芹菜,2018-08,330100,138.0,979,45034.0
3372,杭州市,芹菜,2018-09,330100,138.67000000000002,1419,65621.73
3373,杭州市,芹菜,2018-10,330100,140.01,1529,71358.43000000001
3374,杭州市,芹菜,2018-11,330100,140.01,1183,55210.61
3375,杭州市,芹菜,2018-12,330100,140.01,510,23801.7
3376,杭州市,芹菜,2019-01,330100,140.01,1754,81859.18
3377,杭州市,芹菜,2019-02,330100,140.01,1816,84752.72
3378,杭州市,芹菜,2019-03,330100,93.34,1021,47650.07
3379,杭州市,红薯,2016-12,330100,9.4,1008,4737.6
3380,杭州市,红薯,2017-01,330100,14.61,820,3993.4
3381,杭州市,红薯,2017-02,330100,14.44,1241,5994.2
3382,杭州市,红薯,2017-03,330100,17.4,2209,9472.53
3383,杭州市,红薯,2017-04,330100,25.8,2182,9428.56
3384,杭州市,红薯,2017-05,330100,16.68,1598,6663.66
3385,杭州市,红薯,2017-06,330100,11.49,1103,4224.49
3386,杭州市,红薯,2017-07,330100,11.37,1367,5175.55
3387,杭州市,红薯,2017-08,330100,13.94,2316,10617.28
3388,杭州市,红薯,2017-09,330100,16.53,1052,5792.12
3389,杭州市,红薯,2017-10,330100,15.84,2044,10795.91
3390,杭州市,红薯,2017-11,330100,16.09,2531,13562.13
3391,杭州市,红薯,2017-12,330100,16.759999999999998,1300,7294.3
3392,杭州市,红薯,2018-01,330100,16.73,1541,8583.47
3393,杭州市,红薯,2018-02,330100,16.740000000000002,2225,12405.76
3394,杭州市,红薯,2018-03,330100,16.16,2322,12501.38
3395,杭州市,红薯,2018-04,330100,15.71,2210,11572.8
3396,杭州市,红薯,2018-05,330100,15.81,1983,10450.41
3397,杭州市,红薯,2018-06,330100,15.81,2355,12410.85
3398,杭州市,红薯,2018-07,330100,15.81,1642,8653.34
3399,杭州市,红薯,2018-08,330100,16.63,1627,9106.35
3400,杭州市,红薯,2018-09,330100,17.31,1491,8603.07
3401,杭州市,红薯,2018-10,330100,17.009999999999998,749,4246.83
3402,杭州市,红薯,2018-11,330100,17.009999999999998,1897,10755.99
3403,杭州市,红薯,2018-12,330100,16.8,1594,8969.94
3404,杭州市,红薯,2019-01,330100,16.59,1522,8416.66
3405,杭州市,红薯,2019-02,330100,16.7,2321,12922.1
3406,杭州市,红薯,2019-03,330100,11.0,1574,8657.0
3407,杭州市,大蒜,2016-12,330100,12.34,895,5522.15
3408,杭州市,大蒜,2017-01,330100,17.34,1597,9375.42
3409,杭州市,大蒜,2017-02,330100,13.5,1126,5052.5
3410,杭州市,大蒜,2017-03,330100,15.4,1616,6227.56
3411,杭州市,大蒜,2017-04,330100,22.66,2201,8258.95
3412,杭州市,大蒜,2017-05,330100,14.87,1819,6814.43
3413,杭州市,大蒜,2017-06,330100,12.07,1249,4803.690000000001
3414,杭州市,大蒜,2017-07,330100,12.87,847,3623.529999999999
3415,杭州市,大蒜,2017-08,330100,14.76,1324,6489.440000000001
3416,杭州市,大蒜,2017-09,330100,15.34,2258,11554.01
3417,杭州市,大蒜,2017-10,330100,15.17,924,4651.45
3418,杭州市,大蒜,2017-11,330100,15.17,1736,8758.54
3419,杭州市,大蒜,2017-12,330100,14.66,791,3863.37
3420,杭州市,大蒜,2018-01,330100,14.53,1872,8880.7
3421,杭州市,大蒜,2018-02,330100,15.56,1927,10170.92
3422,杭州市,大蒜,2018-03,330100,15.7,1072,5612.81
3423,杭州市,大蒜,2018-04,330100,15.99,717,3821.61
3424,杭州市,大蒜,2018-05,330100,15.34,1213,6217.49
3425,杭州市,大蒜,2018-06,330100,15.81,1594,8428.18
3426,杭州市,大蒜,2018-07,330100,15.64,1485,7722.86
3427,杭州市,大蒜,2018-08,330100,17.17,2019,11600.05
3428,杭州市,大蒜,2018-09,330100,20.84,1604,11152.9
3429,杭州市,大蒜,2018-10,330100,21.17,1262,8822.42
3430,杭州市,大蒜,2018-11,330100,16.17,766,4064.72
3431,杭州市,大蒜,2018-12,330100,15.34,1553,8019.32
3432,杭州市,大蒜,2019-01,330100,14.16,1367,6373.59
3433,杭州市,大蒜,2019-02,330100,16.66,1601,9088.71
3434,杭州市,大蒜,2019-03,330100,11.16,1202,6582.16
3435,杭州市,生姜,2016-12,330100,32.66,951,15529.829999999998
3436,杭州市,生姜,2017-01,330100,48.33,1129,18163.0
3437,杭州市,生姜,2017-02,330100,48.33,1318,21251.68
3438,杭州市,生姜,2017-03,330100,64.0,2709,43344.0
3439,杭州市,生姜,2017-04,330100,96.0,2625,42000.0
3440,杭州市,生姜,2017-05,330100,63.34,1830,28946.370000000006
3441,杭州市,生姜,2017-06,330100,47.01,772,12097.24
3442,杭州市,生姜,2017-07,330100,47.01,1395,21859.65
3443,杭州市,生姜,2017-08,330100,47.01,1631,25557.77
3444,杭州市,生姜,2017-09,330100,46.01,1864,28333.88
3445,杭州市,生姜,2017-10,330100,44.0,1980,28983.61
3446,杭州市,生姜,2017-11,330100,42.99,1961,28101.13
3447,杭州市,生姜,2017-12,330100,42.99,593,8497.69
3448,杭州市,生姜,2018-01,330100,42.99,1051,15060.83
3449,杭州市,生姜,2018-02,330100,43.83,1454,21303.7
3450,杭州市,生姜,2018-03,330100,45.51,1673,25379.41
3451,杭州市,生姜,2018-04,330100,42.99,2238,32070.54
3452,杭州市,生姜,2018-05,330100,42.99,740,10604.2
3453,杭州市,生姜,2018-06,330100,44.59,2112,31334.560000000005
3454,杭州市,生姜,2018-07,330100,45.39,1469,22225.97
3455,杭州市,生姜,2018-08,330100,45.06,1227,18562.2
3456,杭州市,生姜,2018-09,330100,45.07,1391,20919.12
3457,杭州市,生姜,2018-10,330100,46.41,860,13304.2
3458,杭州市,生姜,2018-11,330100,44.99,1894,28068.02
3459,杭州市,生姜,2018-12,330100,42.99,2002,28688.660000000003
3460,杭州市,生姜,2019-01,330100,42.99,1736,24876.88
3461,杭州市,生姜,2019-02,330100,43.66,2251,32907.4
3462,杭州市,生姜,2019-03,330100,29.0,1403,20418.13
3463,杭州市,白菜,2016-12,330100,34.66,1235,21402.55
3464,杭州市,白菜,2017-01,330100,52.16,1685,29279.59
3465,杭州市,白菜,2017-02,330100,52.5,957,16747.5
3466,杭州市,白菜,2017-03,330100,70.86,2089,37021.04
3467,杭州市,白菜,2017-04,330100,107.58,2451,43946.429999999986
3468,杭州市,白菜,2017-05,330100,71.06,2380,42311.06
3469,杭州市,白菜,2017-06,330100,51.99,863,14955.79
3470,杭州市,白菜,2017-07,330100,51.0,1528,25976.0
3471,杭州市,白菜,2017-08,330100,51.0,1158,19686.0
3472,杭州市,白菜,2017-09,330100,51.33,177,3030.12
3473,杭州市,白菜,2017-10,330100,52.33,2333,40676.61
3474,杭州市,白菜,2017-11,330100,51.0,2316,39372.0
3475,杭州市,白菜,2017-12,330100,51.0,2347,39899.0
3476,杭州市,白菜,2018-01,330100,51.0,1574,26758.0
3477,杭州市,白菜,2018-02,330100,51.5,1501,25571.0
3478,杭州市,白菜,2018-03,330100,52.5,1033,18077.5
3479,杭州市,白菜,2018-04,330100,48.67,1146,18590.66
3480,杭州市,白菜,2018-05,330100,48.51000000000001,580,9378.6
3481,杭州市,白菜,2018-06,330100,48.17,1763,28359.300000000007
3482,杭州市,白菜,2018-07,330100,48.0,1907,30512.0
3483,杭州市,白菜,2018-08,330100,48.0,673,10768.0
3484,杭州市,白菜,2018-09,330100,49.33,1119,18374.82
3485,杭州市,白菜,2018-10,330100,55.33,523,9611.75
3486,杭州市,白菜,2018-11,330100,52.5,2324,40346.67
3487,杭州市,白菜,2018-12,330100,50.49,1674,28173.42
3488,杭州市,白菜,2019-01,330100,49.84,1317,21847.46
3489,杭州市,白菜,2019-02,330100,50.67,1036,17353.280000000002
3490,杭州市,白菜,2019-03,330100,33.34,1029,17153.43
3491,杭州市,青椒,2016-12,330100,5.16,866,2234.28
3492,杭州市,青椒,2017-01,330100,7.74,1902,4907.16
3493,杭州市,青椒,2017-02,330100,7.93,1624,4347.219999999998
3494,杭州市,青椒,2017-03,330100,10.9,1840,5011.0
3495,杭州市,青椒,2017-04,330100,16.799999999999994,2607,7299.5999999999985
3496,杭州市,青椒,2017-05,330100,11.27,2474,6971.37
3497,杭州市,青椒,2017-06,330100,8.61,2492,7152.04
3498,杭州市,青椒,2017-07,330100,8.61,1062,3047.94
3499,杭州市,青椒,2017-08,330100,8.61,1768,5074.160000000002
3500,杭州市,青椒,2017-09,330100,8.61,819,2350.53
3501,杭州市,青椒,2017-10,330100,8.61,2089,5995.43
3502,杭州市,青椒,2017-11,330100,8.870000000000003,1602,4712.66
3503,杭州市,青椒,2017-12,330100,9.0,1785,5355.0
3504,杭州市,青椒,2018-01,330100,9.0,1444,4332.0
3505,杭州市,青椒,2018-02,330100,9.0,1204,3612.0
3506,杭州市,青椒,2018-03,330100,9.17,1396,4221.49
3507,杭州市,青椒,2018-04,330100,9.0,1008,3024.0
3508,杭州市,青椒,2018-05,330100,9.0,772,2316.0
3509,杭州市,青椒,2018-06,330100,9.0,1267,3801.0
3510,杭州市,青椒,2018-07,330100,9.0,640,1920.0
3511,杭州市,青椒,2018-08,330100,9.0,1419,4257.0
3512,杭州市,青椒,2018-09,330100,9.0,1473,4419.0
3513,杭州市,青椒,2018-10,330100,9.0,2097,6291.0
3514,杭州市,青椒,2018-11,330100,9.0,1661,4983.0
3515,杭州市,青椒,2018-12,330100,9.0,2133,6399.0
3516,杭州市,青椒,2019-01,330100,9.0,1368,4104.0
3517,杭州市,青椒,2019-02,330100,9.0,474,1422.0
3518,杭州市,青椒,2019-03,330100,6.0,1361,4083.0
3519,杭州市,南瓜,2016-12,330100,45.0,1303,29317.5
3520,杭州市,南瓜,2017-01,330100,66.51,2113,46845.21000000001
3521,杭州市,南瓜,2017-02,330100,65.84,1763,38649.54
3522,杭州市,南瓜,2017-03,330100,86.0,1625,35034.85
3523,杭州市,南瓜,2017-04,330100,125.68,2899,60794.29
3524,杭州市,南瓜,2017-05,330100,82.0,1571,32205.5
3525,杭州市,南瓜,2017-06,330100,59.5,2416,47922.0
3526,杭州市,南瓜,2017-07,330100,60.0,380,7600.0
3527,杭州市,南瓜,2017-08,330100,60.0,1583,31660.0
3528,杭州市,南瓜,2017-09,330100,60.0,1330,26600.0
3529,杭州市,南瓜,2017-10,330100,62.99,1240,26252.2
3530,杭州市,南瓜,2017-11,330100,63.99,1577,33637.41
3531,杭州市,南瓜,2017-12,330100,63.99,1453,30992.49
3532,杭州市,南瓜,2018-01,330100,63.99,1383,29499.39
3533,杭州市,南瓜,2018-02,330100,64.99,1517,32829.61
3534,杭州市,南瓜,2018-03,330100,66.99,1208,26974.64
3535,杭州市,南瓜,2018-04,330100,60.99,1762,35821.46
3536,杭州市,南瓜,2018-05,330100,60.99,1569,31897.77
3537,杭州市,南瓜,2018-06,330100,59.99,895,18088.35
3538,杭州市,南瓜,2018-07,330100,59.49,1225,24291.75
3539,杭州市,南瓜,2018-08,330100,59.49,497,9855.509999999998
3540,杭州市,南瓜,2018-09,330100,61.83,1711,35092.11
3541,杭州市,南瓜,2018-10,330100,66.51,1891,41923.47
3542,杭州市,南瓜,2018-11,330100,67.67,2145,48295.65000000001
3543,杭州市,南瓜,2018-12,330100,68.01,1143,25911.81
3544,杭州市,南瓜,2019-01,330100,68.01,537,12173.79
3545,杭州市,南瓜,2019-02,330100,69.0,1630,37459.64
3546,杭州市,南瓜,2019-03,330100,46.66,240,5599.2
3547,杭州市,茄子,2016-12,330100,19.34,731,7068.77
3548,杭州市,茄子,2017-01,330100,30.66,2014,20614.21
3549,杭州市,茄子,2017-02,330100,33.99,1127,12768.91
3550,杭州市,茄子,2017-03,330100,41.32,1492,15412.36
3551,杭州市,茄子,2017-04,330100,61.98,2951,30483.83
3552,杭州市,茄子,2017-05,330100,41.66,2610,27201.68
3553,杭州市,茄子,2017-06,330100,31.5,858,9009.0
3554,杭州市,茄子,2017-07,330100,31.5,1876,19698.0
3555,杭州市,茄子,2017-08,330100,31.5,633,6646.5
3556,杭州市,茄子,2017-09,330100,31.5,1859,19519.5
3557,杭州市,茄子,2017-10,330100,34.129999999999995,1385,15473.05
3558,杭州市,茄子,2017-11,330100,34.8,1989,23072.4
3559,杭州市,茄子,2017-12,330100,34.89,851,9897.13
3560,杭州市,茄子,2018-01,330100,34.89,1774,20631.620000000006
3561,杭州市,茄子,2018-02,330100,37.96,1813,23289.7
3562,杭州市,茄子,2018-03,330100,33.67,1027,11820.94
3563,杭州市,茄子,2018-04,330100,33.0,814,8954.0
3564,杭州市,茄子,2018-05,330100,32.01,1626,17349.42
3565,杭州市,茄子,2018-06,330100,32.01,1625,17338.75
3566,杭州市,茄子,2018-07,330100,32.01,1674,17861.579999999998
3567,杭州市,茄子,2018-08,330100,32.01,1594,17007.98
3568,杭州市,茄子,2018-09,330100,32.67,1848,20292.36
3569,杭州市,茄子,2018-10,330100,33.99,1801,20405.33
3570,杭州市,茄子,2018-11,330100,35.01,1518,17715.059999999998
3571,杭州市,茄子,2018-12,330100,35.01,1651,19267.17
3572,杭州市,茄子,2019-01,330100,35.34,324,3781.41
3573,杭州市,茄子,2019-02,330100,36.0,1345,16140.0
3574,杭州市,茄子,2019-03,330100,21.83,940,10185.47
3575,杭州市,生菜,2016-12,330100,66.0,796,26268.0
3576,杭州市,生菜,2017-01,330100,99.0,1422,46926.0
3577,杭州市,生菜,2017-02,330100,99.0,1554,51282.0
3578,杭州市,生菜,2017-03,330100,132.0,1552,51216.0
3579,杭州市,生菜,2017-04,330100,198.0,3609,119097.0
3580,杭州市,生菜,2017-05,330100,132.0,1632,53856.0
3581,杭州市,生菜,2017-06,330100,99.0,1558,51414.0
3582,杭州市,生菜,2017-07,330100,99.0,641,21153.0
3583,杭州市,生菜,2017-08,330100,99.0,1538,50754.0
3584,杭州市,生菜,2017-09,330100,99.0,1286,42438.0
3585,杭州市,生菜,2017-10,330100,99.0,1567,51711.0
3586,杭州市,生菜,2017-11,330100,103.0,1673,58299.0
3587,杭州市,生菜,2017-12,330100,105.0,1280,44800.0
3588,杭州市,生菜,2018-01,330100,104.01,1881,65214.27
3589,杭州市,生菜,2018-02,330100,104.67,2253,78557.01000000001
3590,杭州市,生菜,2018-03,330100,105.99,668,23600.44
3591,杭州市,生菜,2018-04,330100,105.99,1719,60732.27
3592,杭州市,生菜,2018-05,330100,105.99,685,24201.05
3593,杭州市,生菜,2018-06,330100,105.99,771,27239.43
3594,杭州市,生菜,2018-07,330100,105.99,1789,63205.37
3595,杭州市,生菜,2018-08,330100,105.99,1583,55927.39
3596,杭州市,生菜,2018-09,330100,106.66,837,29715.26
3597,杭州市,生菜,2018-10,330100,108.0,1801,64836.0
3598,杭州市,生菜,2018-11,330100,108.0,2357,84852.0
3599,杭州市,生菜,2018-12,330100,108.0,1344,48384.0
3600,杭州市,生菜,2019-01,330100,108.0,1580,56880.0
3601,杭州市,生菜,2019-02,330100,108.0,2090,75240.0
3602,杭州市,生菜,2019-03,330100,72.0,1006,36216.0
3603,杭州市,娃娃菜,2016-12,330100,8.34,1830,7631.1
3604,杭州市,娃娃菜,2017-01,330100,12.51,1879,7835.43
3605,杭州市,娃娃菜,2017-02,330100,12.51,1251,5216.67
3606,杭州市,娃娃菜,2017-03,330100,17.0,1819,7727.15
3607,杭州市,娃娃菜,2017-04,330100,25.62,1164,4970.28
3608,杭州市,娃娃菜,2017-05,330100,17.08,971,4146.17
3609,杭州市,娃娃菜,2017-06,330100,12.81,1958,8360.66
3610,杭州市,娃娃菜,2017-07,330100,12.81,1692,7224.839999999998
3611,杭州市,娃娃菜,2017-08,330100,12.93,1198,5169.61
3612,杭州市,娃娃菜,2017-09,330100,12.81,1680,7173.5999999999985
3613,杭州市,娃娃菜,2017-10,330100,12.81,1335,5700.45
3614,杭州市,娃娃菜,2017-11,330100,13.21,1357,5890.99
3615,杭州市,娃娃菜,2017-12,330100,13.41,1438,6427.86
3616,杭州市,娃娃菜,2018-01,330100,13.5,1318,5931.0
3617,杭州市,娃娃菜,2018-02,330100,13.5,602,2709.0
3618,杭州市,娃娃菜,2018-03,330100,13.41,855,3821.85
3619,杭州市,娃娃菜,2018-04,330100,13.41,1280,5721.5999999999985
3620,杭州市,娃娃菜,2018-05,330100,13.44,1720,7703.6399999999985
3621,杭州市,娃娃菜,2018-06,330100,13.53,504,2269.23
3622,杭州市,娃娃菜,2018-07,330100,13.5,2154,9693.0
3623,杭州市,娃娃菜,2018-08,330100,13.5,1296,5832.0
3624,杭州市,娃娃菜,2018-09,330100,13.5,1182,5319.0
3625,杭州市,娃娃菜,2018-10,330100,13.5,2306,10377.0
3626,杭州市,娃娃菜,2018-11,330100,13.5,1639,7375.5
3627,杭州市,娃娃菜,2018-12,330100,13.5,813,3658.5
3628,杭州市,娃娃菜,2019-01,330100,13.5,1299,5845.5
3629,杭州市,娃娃菜,2019-02,330100,13.67,556,2511.35
3630,杭州市,娃娃菜,2019-03,330100,9.34,781,3647.27
3631,温州市,黄瓜,2016-12,330300,84.66,784,33186.72
3632,温州市,黄瓜,2017-01,330300,126.99,1381,58457.73
3633,温州市,黄瓜,2017-02,330300,127.99,1792,76069.36
3634,温州市,黄瓜,2017-03,330300,174.34,2893,126076.87
3635,温州市,黄瓜,2017-04,330300,262.02,2829,123542.43
3636,温州市,黄瓜,2017-05,330300,176.0,2238,98472.0
3637,温州市,黄瓜,2017-06,330300,130.0,1131,49020.0
3638,温州市,黄瓜,2017-07,330300,129.66,1287,55483.89
3639,温州市,黄瓜,2017-08,330300,129.0,1513,65059.0
3640,温州市,黄瓜,2017-09,330300,129.99,2358,102172.13999999998
3641,温州市,黄瓜,2017-10,330300,132.66,1082,47143.87
3642,温州市,黄瓜,2017-11,330300,129.99,1992,86313.36
3643,温州市,黄瓜,2017-12,330300,130.0,1583,68677.18
3644,温州市,黄瓜,2018-01,330300,129.0,1067,45881.0
3645,温州市,黄瓜,2018-02,330300,130.67000000000002,445,19382.15
3646,温州市,黄瓜,2018-03,330300,129.01,1483,63898.61
3647,温州市,黄瓜,2018-04,330300,128.01,1137,48515.79
3648,温州市,黄瓜,2018-05,330300,124.0,1868,77005.0
3649,温州市,黄瓜,2018-06,330300,123.0,1753,71873.0
3650,温州市,黄瓜,2018-07,330300,125.0,1060,43976.0
3651,温州市,黄瓜,2018-08,330300,127.34,980,41594.16
3652,温州市,黄瓜,2018-09,330300,129.67000000000002,1608,69503.12
3653,温州市,黄瓜,2018-10,330300,136.66,1023,46259.75
3654,温州市,黄瓜,2018-11,330300,144.0,1240,59520.0
3655,温州市,黄瓜,2018-12,330300,144.0,1007,48336.0
3656,温州市,黄瓜,2019-01,330300,144.0,2276,109248.0
3657,温州市,黄瓜,2019-02,330300,144.0,2119,101712.0
3658,温州市,黄瓜,2019-03,330300,96.0,219,10512.0
3659,温州市,菠菜,2016-12,330300,13.84,654,4437.18
3660,温州市,菠菜,2017-01,330300,18.66,1463,8945.64
3661,温州市,菠菜,2017-02,330300,19.0,732,4668.68
3662,温州市,菠菜,2017-03,330300,26.0,2774,17610.0
3663,温州市,菠菜,2017-04,330300,40.68,2477,16710.35
3664,温州市,菠菜,2017-05,330300,25.34,1484,9319.04
3665,温州市,菠菜,2017-06,330300,14.33,1993,9128.69
3666,温州市,菠菜,2017-07,330300,15.51,1982,10397.44
3667,温州市,菠菜,2017-08,330300,18.5,1434,8650.0
3668,温州市,菠菜,2017-09,330300,18.33,1370,8285.52
3669,温州市,菠菜,2017-10,330300,18.17,747,4578.56
3670,温州市,菠菜,2017-11,330300,19.33,1163,7506.97
3671,温州市,菠菜,2017-12,330300,18.66,1258,7706.73
3672,温州市,菠菜,2018-01,330300,18.66,1673,10271.64
3673,温州市,菠菜,2018-02,330300,25.0,725,6430.980000000001
3674,温州市,菠菜,2018-03,330300,24.5,1725,14005.59
3675,温州市,菠菜,2018-04,330300,21.67,1453,10385.09
3676,温州市,菠菜,2018-05,330300,19.83,1060,7352.92
3677,温州市,菠菜,2018-06,330300,17.33,1237,7184.190000000001
3678,温州市,菠菜,2018-07,330300,18.16,1157,7144.07
3679,温州市,菠菜,2018-08,330300,19.5,2144,13936.0
3680,温州市,菠菜,2018-09,330300,20.66,1024,7121.25
3681,温州市,菠菜,2018-10,330300,20.0,1605,10745.49
3682,温州市,菠菜,2018-11,330300,18.5,1982,12211.37
3683,温州市,菠菜,2018-12,330300,20.0,739,4725.5
3684,温州市,菠菜,2019-01,330300,23.17,2038,15691.66
3685,温州市,菠菜,2019-02,330300,32.33,1392,13170.5
3686,温州市,菠菜,2019-03,330300,23.5,708,8312.76
3687,温州市,韭菜,2016-12,330300,120.0,140,8400.0
3688,温州市,韭菜,2017-01,330300,180.0,432,25920.0
3689,温州市,韭菜,2017-02,330300,180.0,2141,128460.0
3690,温州市,韭菜,2017-03,330300,240.0,476,28560.0
3691,温州市,韭菜,2017-04,330300,360.0,3682,220920.0
3692,温州市,韭菜,2017-05,330300,240.0,2124,127440.0
3693,温州市,韭菜,2017-06,330300,180.0,1713,102780.0
3694,温州市,韭菜,2017-07,330300,180.0,1525,91500.0
3695,温州市,韭菜,2017-08,330300,180.0,1298,77880.0
3696,温州市,韭菜,2017-09,330300,180.0,1930,115800.0
3697,温州市,韭菜,2017-10,330300,180.0,2274,136440.0
3698,温州市,韭菜,2017-11,330300,180.0,2290,137400.0
